id,Label,TF,KEGG,Symbol,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC
79,Os01g0314800,,,LEA9,33.4202575399782,4723,Purple,12.3935719897099,Late embryogenesis abundant protein 3 family protein.,Biological Process: response to stress (GO:0006950),['not assigned.unknown'],LOC_Os01g21250
80,Os01g0104400,,,OsEULS3,26.4431324291963,5542,Purple,12.3283951756525,Ricin B-related lectin domain containing protein.,,['not assigned.unknown'],LOC_Os01g01450
81,Os07g0204900,,"Carotenoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",OsZDS,31.8091425024834,4913,Purple,12.1574210754657,"Similar to Zeta-carotene desaturase (Fragment)., Similar to Zeta-carotene desaturase.","Biological Process: carotenoid biosynthetic process (GO:0016117), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: carotene 7, 8-desaturase activity (GO:0016719), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491)",['secondary metabolism.isoprenoids.carotenoids.zeta-carotene desaturase'],LOC_Os07g10490
82,Os03g0795000,,,,31.754286086264,4925,Purple,12.1384141773846,Biopterin transport-related protein BT1 family protein.,,['transport.misc'],LOC_Os03g58080
83,Os05g0592800,,,"OsABIL2, OsPP2C53, PP2C53, OsPP81",23.3052199325129,6017,Purple,12.0482035939921,"Splicing variant of protein phosphatase 2C 53, Clade A type 2C protein phosphatase, ABA signaling, Regulation of root development, Drought resistance, Similar to Protein phosphatase 2C ABI2 (EC 3.1.3.16) (PP2C) (Abscisic acid- insensitive 2).","Biological Process: protein dephosphorylation (GO:0006470), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein serine/threonine phosphatase activity (GO:0004722), Biological Process: protein dephosphorylation (GO:0006470), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein serine/threonine phosphatase activity (GO:0004722), Molecular Function: cation binding (GO:0043169), Biological Process: protein dephosphorylation (GO:0006470), Cellular Component: protein serine/threonine phosphatase complex (GO:0008287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein serine/threonine phosphatase activity (GO:0004722)",['protein.postranslational modification'],LOC_Os05g51510
84,Os02g0539100,,"Glycerolipid metabolism, Metabolic pathways",,23.9579933263581,5931,Purple,12.0310347539736,Similar to Digalactosyldiacylglycerol synthase 1.,Biological Process: biosynthetic process (GO:0009058),['lipid metabolism.glycolipid synthesis.DGDG synthase'],LOC_Os02g33580
85,Os10g0479001,,,,25.3264002412812,5721,Purple,12.0142719220319,Hypothetical gene.,,,None
86,Os01g0934350,,,,40.2830996807481,4092,Purple,11.7491078337201,Similar to predicted protein.,,,LOC_Os01g70820
87,Os02g0739600,,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,23.4606357367674,5995,Purple,11.7379791283464,"Similar to Pyruvate dehydrogenase E1 component alpha subunit, mitochondrial precursor (EC 1.2.4.1) (PDHE1-A).","Biological Process: glycolysis (GO:0006096), Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: intracellular membrane-bounded organelle (GO:0043231), Molecular Function: pyruvate dehydrogenase (acetyl-transferring) activity (GO:0004739), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor (GO:0016624)",['TCA / org. transformation.TCA.pyruvate DH.E1'],LOC_Os02g50620
88,Os01g0680700,,,,39.8099148296585,4128,Purple,11.7290728345686,"Protein of unknown function DUF1639 family protein., Hypothetical conserved gene.",,['not assigned.unknown'],LOC_Os01g48830
89,Os05g0299700,,,,28.2010962520476,5342,Purple,11.6715301709131,Similar to Expressed protein (Zinc finger-like protein).,Molecular Function: zinc ion binding (GO:0008270),['RNA.regulation of transcription.unclassified'],LOC_Os05g23470
90,Os03g0649000,,,,19.6405119859412,6625,Purple,11.6595813332097,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g44670
91,Os09g0410300,,,TAF2,47.6866086606404,3534,Purple,11.544820552278,Similar to BRI1-KD interacting protein 120 (Fragment).,,['not assigned.unknown'],LOC_Os09g24440
92,Os03g0650000,YABBY,,"OsSh1, OsYAB2",18.1112519641258,6883,Purple,11.4367814917715,"YABBY transcription factor, Control of seed shattering, Similar to Yabby9 protein.","Biological Process: multicellular organism development (GO:0007275), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",['RNA.regulation of transcription.C2C2(Zn) YABBY family'],LOC_Os03g44710
93,Os01g0629400,,,,32.5713596770004,4813,Purple,11.3729567400755,"NLI interacting factor domain containing protein., Similar to Ctd-phosphatase-like protein (Fragment).","Molecular Function: protein binding (GO:0005515), Molecular Function: phosphatase activity (GO:0016791), Molecular Function: protein binding (GO:0005515)",['misc.acid and other phosphatases'],LOC_Os01g43870
94,Os06g0661200,,,OsBBX21,26.0850827145421,5598,Purple,11.3704772712511,Similar to B-box zinc finger family protein.,"Cellular Component: intracellular (GO:0005622), Molecular Function: zinc ion binding (GO:0008270)",['not assigned.unknown'],LOC_Os06g45040
95,Os08g0457600,,Purine metabolism,,19.2630810535992,6679,Purple,11.33965552294,Similar to RSH2.,"Biological Process: guanosine tetraphosphate metabolic process (GO:0015969), Molecular Function: catalytic activity (GO:0003824), Molecular Function: phosphoric diester hydrolase activity (GO:0008081), Molecular Function: metal ion binding (GO:0046872)",['signalling.calcium'],LOC_Os08g35620
96,Os03g0574900,,,HAK27,37.4183356154629,4340,Purple,11.1979365573207,Similar to Potassium transporter 1 (OsHAK1). Splice isoform 2.,"Biological Process: potassium ion transmembrane transport (GO:0071805), Cellular Component: membrane (GO:0016020), Molecular Function: potassium ion transmembrane transporter activity (GO:0015079)",['transport.potassium'],LOC_Os03g37830
97,Os04g0491700,,,OsINT1,24.4361190977006,5852,Purple,11.1688487262854,Sugar/inositol transporter domain containing protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: transmembrane transporter activity (GO:0022857), Molecular Function: substrate-specific transmembrane transporter activity (GO:0022891)",['transport.sugars'],LOC_Os04g41460
98,Os06g0256500,,"Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",PGI2,26.3261834631349,5559,Purple,11.1088922732855,Similar to Glucose-6-phosphate isomerase.,"Biological Process: gluconeogenesis (GO:0006094), Biological Process: glycolysis (GO:0006096), Molecular Function: glucose-6-phosphate isomerase activity (GO:0004347)",['glycolysis.plastid branch.glucose-6-phosphate isomerase'],LOC_Os06g14510
99,Os07g0564600,,,SCAMP1,26.5935653543301,5529,Purple,11.0955357556668,Similar to Secretory carrier membrane protein.,"Biological Process: protein transport (GO:0015031), Cellular Component: integral to membrane (GO:0016021)",['transport.misc'],LOC_Os07g37740
